Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	605	605	619	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	605	605	619	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	3
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	605	605	619	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	27
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	605	605	619	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	4
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	605	605	619	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	16
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	605	605	619	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	10
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	613	613	1409	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	613	613	1409	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	5
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	613	613	1409	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	102
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	613	613	1409	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	16
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	613	613	1409	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	88
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	613	613	1409	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	10
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	617	617	2812	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	617	617	2812	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	7
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	617	617	2812	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	198
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	617	617	2812	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	28
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	617	617	2812	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	203
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	617	617	2812	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	21
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	622	622	1199	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	622	622	1199	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	622	622	1199	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	48
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	622	622	1199	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	13
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	622	622	1199	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	50
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	622	622	1199	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	10
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	623	623	2088	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	623	623	2088	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	623	623	2088	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	79
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	623	623	2088	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	13
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	623	623	2088	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	76
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	623	623	2088	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	18
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	801	801	2160	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	801	801	2160	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	2
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	801	801	2160	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	37
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	801	801	2160	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	36
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	801	801	2160	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	67
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	801	801	2160	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	36
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	825	825	2764	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	825	825	2764	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	9
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	825	825	2764	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	57
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	825	825	2764	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	29
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	825	825	2764	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	71
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	825	825	2764	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	54
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	827	827	2429	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	827	827	2429	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	4
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	827	827	2429	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	52
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	827	827	2429	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	34
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	827	827	2429	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	59
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	827	827	2429	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	44
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	828	828	7216	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	828	828	7216	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	17
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	828	828	7216	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	99
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	828	828	7216	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	57
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	828	828	7216	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	197
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	828	828	7216	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	80
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	829	829	3354	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	829	829	3354	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	8
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	829	829	3354	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	57
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	829	829	3354	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	49
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	829	829	3354	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	93
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	829	829	3354	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	67
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	830	830	2144	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	830	830	2144	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	3
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	830	830	2144	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	43
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	830	830	2144	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	18
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	830	830	2144	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	61
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	830	830	2144	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	37
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	832	832	2933	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	832	832	2933	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	5
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	832	832	2933	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	51
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	832	832	2933	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	33
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	832	832	2933	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	92
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	832	832	2933	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	43
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	833	833	1845	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	833	833	1845	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	3
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	833	833	1845	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	36
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	833	833	1845	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	15
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	833	833	1845	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	43
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	833	833	1845	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	25
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	834	834	2263	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	834	834	2263	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	3
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	834	834	2263	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	52
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	834	834	2263	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	29
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	834	834	2263	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	59
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	834	834	2263	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	30
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	851	851	3130	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	851	851	3130	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	9
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	851	851	3130	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	66
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	851	851	3130	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	48
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	851	851	3130	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	101
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	851	851	3130	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	66
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	852	852	3827	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	852	852	3827	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	8
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	852	852	3827	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	35
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	852	852	3827	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	29
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	852	852	3827	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	84
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	852	852	3827	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	59
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	853	853	1532	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	853	853	1532	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	853	853	1532	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	15
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	853	853	1532	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	11
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	853	853	1532	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	18
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	853	853	1532	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	11
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	854	854	92	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	854	854	92	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	854	854	92	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	854	854	92	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	854	854	92	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	854	854	92	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	855	855	2397	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	855	855	2397	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	10
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	855	855	2397	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	48
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	855	855	2397	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	25
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	855	855	2397	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	67
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	855	855	2397	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	55
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	856	856	3362	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	856	856	3362	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	13
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	856	856	3362	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	57
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	856	856	3362	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	36
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	856	856	3362	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	86
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	856	856	3362	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	82
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	857	857	2276	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	0
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	857	857	2276	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	4
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	857	857	2276	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	40
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	857	857	2276	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	26
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	857	857	2276	0	110658	0	State Senator	District 19	240192	"Edwin ""Ed"" Narain"	DEM	111026882	64577	46
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	857	857	2276	0	110658	0	State Senator	District 19	240192	Augie Ribeiro	DEM	121468098	68260	37
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	876	876	2715	0	110658	0	State Senator	District 19	240192	OverVotes		0	901	1
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	876	876	2715	0	110658	0	State Senator	District 19	240192	UnderVotes		0	902	5
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	876	876	2715	0	110658	0	State Senator	District 19	240192	Betty Reed	DEM	110350413	64554	50
HIL	Hillsborough	10281	08/30/2016	2016 Primary Election	876	876	2715	0	110658	0	State Senator	District 19	240192	Darryl Ervin Rouson	DEM	107152960	64558	42
